a	INTJ	a	3	_		
perspicaciter	ADJ	perspicaciter	2	Form=Adverbial		
uerum	CCONJ	uerum	691	_		
amare	ADJ	amare,amarissime	2	Degree=Abs|Form=Adverbial		
pridie	ADP	pridie	1	Compound=Yes		
latenter	VERB	latenter,latentius	2	Degree=Cmp|Form=Adverbial|VerbForm=Part		
incessanter	VERB	incessanter	1	Form=Adverbial|VerbForm=Part		
iosue	NOUN	iosue	1	Foreign=Yes|NameType=Giv		
denuo	ADV	denuo	17	Compound=Yes		
amalech	NOUN	amalech	3	Foreign=Yes|NameType=Giv		
agag	NOUN	agag	2	Foreign=Yes|NameType=Giv		
uirulenter	ADJ	uirulenter	1	Form=Adverbial		
furialiter	ADJ	furialiter	2	Form=Adverbial		
aduersum	ADP	aduersum	1	_		
eia	INTJ	eia,heia,heiia	18	_		
isai	NOUN	isai	1	Foreign=Yes|NameType=Giv		
sabaoth	NOUN	sabaoth	1	Foreign=Yes		
batifolle	NOUN	batifolle	3	Foreign=Yes|NameType=Sur		
laetanter	VERB	letanter	1	Form=Adverbial|VerbForm=Part		
reuerenter	VERB	reuerenter,reuerentissime,reuerentius	5	Degree=Abs,Cmp|Form=Adverbial		
quanto	SCONJ	quanto	154	ConjType=Cmpr|NumType=Card|PronType=Rel		
ineffabiliter	ADJ	ineffabiliter	1	Form=Adverbial		
feliciter	ADJ	felicissime,feliciter,felicius	63	Degree=Abs,Cmp|Form=Adverbial		
proh	INTJ	proh	1	_		
crude	ADJ	crude	1	Form=Adverbial		
ueluti	SCONJ	ueluti	1	_		
indignanter	VERB	indignanter	1	Form=Adverbial|VerbForm=Part		
maligne	ADJ	maligne,malignius	21	Degree=Cmp|Form=Adverbial		
dumtaxat	SCONJ	dumtaxat	2	Compound=Yes		
balaam	NOUN	balaam	2	Foreign=Yes|NameType=Giv		
nedum	CCONJ	nedum	1	Polarity=Neg		
uiriliter	ADJ	uiriliter,uirilius	9	Degree=Cmp|Form=Adverbial		
districte	VERB	districtius	1	Degree=Cmp|Form=Adverbial|VerbForm=Part		
discrete	VERB	discretius	1	Degree=Cmp|Form=Adverbial|VerbForm=Part		
consulte	VERB	consultius	2	Degree=Cmp|Form=Adverbial|VerbForm=Part		
de	X	de	9	Foreign=Yes|Proper=Yes		
la	X	la	4	Foreign=Yes|Proper=Yes		
scala	X	scala	1	Foreign=Yes|NameType=Sur|Proper=Yes		
nullatenus	DET	nullatenus	1	Compound=Yes|Form=Adverbial		
compendiose	ADJ	compendiose	2	Form=Adverbial		
alleon	X	alleon	1	Foreign=Yes		
grece	ADV	grece	1	_		
allegorice	ADJ	allegorice	4	Form=Adverbial		
litteraliter	ADJ	litteraliter	2	Form=Adverbial		
comos	X	comos	1	Foreign=Yes		
tragos	X	tragos	1	Foreign=Yes		
prospere	ADJ	prospere	34	Form=Adverbial		
elate	VERB	elate,elatius	3	Degree=Cmp|Form=Adverbial		
sublime	ADJ	sublime,sublimius	9	Degree=Cmp|Form=Adverbial		
e	ADP	e	15	_		
scienter	VERB	scienter,scientius	6	Degree=Cmp|Form=Adverbial|VerbForm=Part		
consonanter	VERB	consonanter	1	Form=Adverbial|VerbForm=Part		
daniel	NOUN	daniel	1	NameType=Giv	danielem,danielis	Number,Case,Gender,InflClass
misericorditer	ADJ	misericorditer	1	Form=Adverbial		
seuere	ADJ	seuere,seuerissime,seuerius	44	Degree=Abs,Cmp|Form=Adverbial		
quantumcumque	SCONJ	quantumcumque,quantumcunque	5	Form=Emp|NumType=Card|PronType=Rel		
alpha	NOUN	alfa,alpha	2	Foreign=Yes|Gender=Neut|NameType=Let|Variant=Greek		
omega	NOUN	omega	1	Foreign=Yes|NameType=Let		
celeriter	ADJ	celeriter,celerius,celerrime	229	Degree=Abs,Cmp|Form=Adverbial		
nequicquam	DET	nequicquam	2	Form=Adverbial,Emp|Polarity=Neg		
figurate	VERB	figurate	2	Form=Adverbial|VerbForm=Part		
el	NOUN	el	1	Foreign=Yes|NameType=Rel		
ni	PART	ni	97	PartType=Neg|Polarity=Neg		
incunctanter	VERB	incunctanter	1	Form=Adverbial|VerbForm=Part		
membratim	NOUN	membratim	4	Form=Adverbial		
heber	NOUN	heber	1	Foreign=Yes|NameType=Giv		
prouerbialiter	ADJ	prouerbialiter	2	Form=Adverbial		
tertium	ADJ	tertium	8	Form=Adverbial|NumType=Ord		
nembroth	NOUN	nembroth	1	Foreign=Yes|NameType=Giv		
sennaar	NOUN	sennaar	1	NameType=Geo		
caelitus	NOUN	celitus	2	Form=Adverbial		
excellenter	VERB	excellenter,excellentissime,excellentius	6	Degree=Abs,Cmp|Form=Adverbial|VerbForm=Part		
rude	ADJ	rude,rudius	2	Degree=Cmp|Form=Adverbial		
barbare	ADJ	barbare,barbarius	3	Degree=Cmp|Form=Adverbial		
sem	NOUN	sem	1	Foreign=Yes|NameType=Giv		
praecedenter	VERB	precedenter	1	Form=Adverbial|VerbForm=Part		
io	X	io	6	Foreign=Yes		
uersus	ADP	uersum,uersus	8	AdpType=Prep|VerbForm=Part		
oc	X	oc	5	Foreign=Yes		
oil	X	oil	4	Foreign=Yes		
si	X	si	12	Foreign=Yes		
brunel	NOUN	brunel	1	Foreign=Yes|NameType=Geo		
m	X	m	7	Foreign=Yes		
sentis	X	sentis	1	Foreign=Yes		
fezelz	X	fezelz	1	Foreign=Yes		
amics	X	amics	1	Foreign=Yes		
per	X	per	12	Foreign=Yes		
uer	X	uer	2	Foreign=Yes		
encusera	X	encusera	1	Foreign=Yes		
amor	X	amor	15	Foreign=Yes|Proper=Yes		
fin	X	fin	2	Foreign=Yes		
uient	X	uient	2	Foreign=Yes		
sen	X	sen	2	Foreign=Yes		
et	X	et	2	Foreign=Yes		
bonte	X	bonte	3	Foreign=Yes		
guinizelli	NOUN	guinizelli	5	Foreign=Yes|NameType=Sur		
ne	X	ne	4	Foreign=Yes		
fe	X	fe	1	Foreign=Yes		
prima	X	prima	2	Foreign=Yes		
che	X	che	20	Foreign=Yes		
gentil	X	gentil	3	Foreign=Yes		
core	X	core	4	Foreign=Yes		
cor	X	cor	4	Foreign=Yes		
natura	X	natura	1	Foreign=Yes		
tripharie	ADJ	tripharie	1	Form=Adverbial		
audacter	ADJ	audacter	1	Form=Adverbial		
abmotim	VERB	abmotim	1	Form=Adverbial|VerbForm=Part		
uarie	ADJ	uarie	53	Form=Adverbial		
pulchre	ADJ	pulcherrime,pulchre,pulchrius,pulcre	44	Degree=Abs,Cmp|Form=Adverbial	pulcerrime	Number,Case,Gender,InflClass
dulciter	ADJ	dulciter,dulcius	2	Degree=Cmp|Form=Adverbial		
uulgariter	ADJ	uulgariter	7	Form=Adverbial		
adminus	DET	adminus	1	Compound=Yes|Degree=Cmp|Form=Adverbial		
xiiii	DET	xiiii	15	Number=Plural|NumForm=Roman|NumType=Card		
messure	X	messure	1	Foreign=Yes		
quinto	X	quinto	1	Foreign=Yes		
dici	X	dici	1	Foreign=Yes		
chignamente	X	chignamente	1	Foreign=Yes		
state	X	state	1	Foreign=Yes		
siate	X	siate	1	Foreign=Yes		
una	X	una	1	Foreign=Yes		
fermana	X	fermana	1	Foreign=Yes		
scopai	X	scopai	1	Foreign=Yes		
da	X	da	3	Foreign=Yes		
cascioli	X	cascioli	1	Foreign=Yes|NameType=Geo		
cita	X	cita	2	Foreign=Yes		
se	X	se	4	Foreign=Yes		
n	X	n	2	Foreign=Yes		
gia	X	gia	1	Foreign=Yes		
grande	X	grande	1	Foreign=Yes		
aina	X	aina	1	Foreign=Yes		
enter	X	enter	1	Foreign=Yes		
l	X	l	8	Foreign=Yes		
ora	X	ora	1	Foreign=Yes		
del	X	del	3	Foreign=Yes		
uesper	X	uesper	1	Foreign=Yes		
cio	X	cio	1	Foreign=Yes		
fu	X	fu	1	Foreign=Yes		
mes	X	mes	1	Foreign=Yes		
d	X	d	6	Foreign=Yes		
ochiouer	X	ochiouer	1	Foreign=Yes		
ces	X	ces	1	Foreign=Yes		
fas	X	fas	1	Foreign=Yes		
tu	X	tu	4	Foreign=Yes		
ancor	X	ancor	2	Foreign=Yes		
aigua	X	aigua	2	Foreign=Yes		
lo	X	lo	11	Foreign=Yes		
foco	X	foco	2	Foreign=Yes		
lassi	X	lassi	2	Foreign=Yes		
lungiamente	X	lungiamente	2	Foreign=Yes		
hai	X	hai	2	Foreign=Yes		
menato	X	menato	2	Foreign=Yes		
raca	INTJ	racha	2	_		
tragemi	X	tragemi	1	Foreign=Yes		
este	X	este	2	Foreign=Yes		
focora	X	focora	1	Foreign=Yes		
t	X	t	1	Foreign=Yes		
a	X	a	4	Foreign=Yes		
bolontate	X	bolontate	1	Foreign=Yes		
bolzera	X	bolzera	1	Foreign=Yes		
chiangesse	X	chiangesse	1	Foreign=Yes		
quatraro	X	quatraro	1	Foreign=Yes		
obscene	ADJ	obscene	2	Form=Adverbial		
polite	VERB	polite	3	Form=Adverbial		
madonna	X	madonna	2	Foreign=Yes		
dir	X	dir	1	Foreign=Yes		
ui	X	ui	2	Foreign=Yes		
uoglio	X	uoglio	2	Foreign=Yes		
fino	X	fino	3	Foreign=Yes		
amore	X	amore	8	Foreign=Yes		
uo	X	uo	2	Foreign=Yes		
letamente	X	letamente	2	Foreign=Yes		
sigillatim	ADV	sigillatim	1	_		
manichiamo	X	manichiamo	1	Foreign=Yes		
introcque	X	introcque	1	Foreign=Yes		
noi	X	noi	1	Foreign=Yes		
non	X	non	8	Foreign=Yes		
facciamo	X	facciamo	1	Foreign=Yes		
altro	X	altro	1	Foreign=Yes		
bene	X	bene	1	Foreign=Yes		
andonno	X	andonno	1	Foreign=Yes		
li	X	li	1	Foreign=Yes		
fanti	X	fanti	1	Foreign=Yes		
fiorensa	X	fiorensa	1	Foreign=Yes|NameType=Geo		
pisa	X	pisa	1	Foreign=Yes|NameType=Geo		
fo	X	fo	1	Foreign=Yes		
uoto	X	uoto	1	Foreign=Yes		
dio	X	dio	2	Foreign=Yes|NameType=Rel|Proper=Yes		
ke	X	ke	1	Foreign=Yes		
in	X	in	1	Foreign=Yes		
grassarra	X	grassarra	1	Foreign=Yes		
eie	X	eie	1	Foreign=Yes		
comuno	X	comuno	1	Foreign=Yes		
lucca	X	lucca	1	Foreign=Yes|NameType=Geo		
onche	X	onche	1	Foreign=Yes		
renegata	X	renegata	1	Foreign=Yes		
auess	X	auess	1	Foreign=Yes		
siena	X	siena	1	Foreign=Yes|NameType=Geo		
ch	X	ch	5	Foreign=Yes		
ee	X	ee	1	Foreign=Yes		
chesto	X	chesto	1	Foreign=Yes		
uuo	X	uuo	1	Foreign=Yes		
uenio	X	uenire	1	_		
ouelle	X	ouelle	1	Foreign=Yes		
indigne	ADJ	indigne,indignissime	21	Degree=Abs|Form=Adverbial		
z	NOUN	z	4	NameType=Let		
contatim	VERB	contatim	1	Form=Adverbial|VerbForm=Part		
orientaliter	ADJ	orientaliter	1	Form=Adverbial		
deusci	X	deusci	1	Foreign=Yes		
oclo	X	oclo	1	Foreign=Yes		
meo	X	meo	3	Foreign=Yes		
corada	X	corada	1	Foreign=Yes		
mea	X	mea	1	Foreign=Yes		
maia	X	maia	1	Foreign=Yes		
tus	X	tus	1	_		
tas	X	tas	1	_		
merco	X	merco	1	Foreign=Yes		
u	NOUN	u	1	NameType=Let		
f	NOUN	f	7	NameType=Let		
nof	X	nof	1	Foreign=Yes		
uif	X	uif	1	Foreign=Yes		
le	X	le	1	Foreign=Yes		
plage	X	plage	1	Foreign=Yes		
no	X	no	2	Foreign=Yes		
ueras	X	ueras	1	Foreign=Yes		
monto	X	monto	1	Foreign=Yes		
multo	X	multo	1	Foreign=Yes		
procul	ADP	procul	5	_		
porto	X	porto	1	Foreign=Yes		
donna	X	donna	7	Foreign=Yes		
fermo	X	fermo	3	Foreign=Yes		
lontano	X	lontano	2	Foreign=Yes		
gire	X	gire	2	Foreign=Yes		
piu	X	piu	2	Foreign=Yes		
attendo	X	attendo	1	Foreign=Yes		
il	X	il	1	Foreign=Yes		
tuo	X	tuo	1	Foreign=Yes		
soccorso	X	soccorso	1	Foreign=Yes		
necubi	SCONJ	necubi	6	Polarity=Neg|PronType=Rel		
introrsum	PRON	introrsum,introrsus,introsum,introsus	36	Compound=Yes|Form=Adverbial|VerbForm=Part		
extrorsum	PRON	extrorsum	1	Compound=Yes|Form=Adverbial|VerbForm=Part		
prosaice	ADJ	prosayce	1	Form=Adverbial		
metrice	ADJ	metrice	1	Form=Adverbial		
superficietenus	NOUN	superficietenus	2	Form=Adverbial		
discretiue	ADJ	discretiue	1	Form=Adverbial		
segregatim	VERB	segregatim	1	Form=Adverbial|VerbForm=Part		
callide	ADJ	callide,callidissime,callidius	20	Degree=Abs,Cmp|Form=Adverbial		
posc	X	posc	1	Foreign=Yes		
mudar	X	mudar	1	Foreign=Yes		
c	X	c	1	Foreign=Yes		
un	X	un	1	Foreign=Yes		
cantar	X	cantar	1	Foreign=Yes		
exparia	X	exparia	1	Foreign=Yes		
aura	X	aura	1	Foreign=Yes		
amara	X	amara	1	Foreign=Yes		
fa	X	fa	1	Foreign=Yes		
bruol	X	bruol	1	Foreign=Yes		
brancuz	X	brancuz	1	Foreign=Yes		
clarzir	X	clarzir	1	Foreign=Yes		
solaz	X	solaz	1	Foreign=Yes		
reueilar	X	reueilar	1	Foreign=Yes		
s	X	s	1	Foreign=Yes		
es	X	es	1	Foreign=Yes		
trop	X	trop	1	Foreign=Yes		
endormiz	X	endormiz	1	Foreign=Yes		
digno	X	digno	1	Foreign=Yes		
sono	X	sono	1	Foreign=Yes		
eo	X	eo	1	Foreign=Yes		
di	X	di	4	Foreign=Yes		
morte	X	morte	1	Foreign=Yes		
doglia	X	doglia	2	Foreign=Yes		
mi	X	mi	2	Foreign=Yes		
reca	X	reca	1	Foreign=Yes		
ardire	X	ardire	1	Foreign=Yes		
multimode	NOUN	multimode	1	Compound=Yes|Form=Adverbial		
care	ADJ	care,carissime,carius	13	Degree=Abs,Cmp|Form=Adverbial		
poetice	ADJ	poetice	3	Form=Adverbial		
tragice	ADJ	tragice	5	Form=Adverbial		
comice	ADJ	comice	4	Form=Adverbial		
elegiace	ADJ	elegiace	2	Form=Adverbial		
secure	ADJ	secure,securius	12	Degree=Cmp|Form=Adverbial		
ara	X	ara	1	Foreign=Yes		
ausirez	X	ausirez	1	Foreign=Yes		
encabalitz	X	encabalitz	1	Foreign=Yes		
cantarz	X	cantarz	1	Foreign=Yes		
al	X	al	4	Foreign=Yes		
repara	X	repara	1	Foreign=Yes		
sempre	X	sempre	1	Foreign=Yes		
spero	X	spero	1	Foreign=Yes		
giamai	X	giamai	1	Foreign=Yes		
mia	X	mia	1	Foreign=Yes		
salute	X	salute	2	Foreign=Yes		
moui	X	moui	2	Foreign=Yes		
tua	X	tua	2	Foreign=Yes		
uirtu	X	uirtu	2	Foreign=Yes		
cielo	X	cielo	2	Foreign=Yes		
mos	X	mos	1	Foreign=Yes		
sobretos	X	sobretos	1	Foreign=Yes		
fos	X	fos	2	Foreign=Yes		
tan	X	tan	1	Foreign=Yes		
abellis	X	abellis	1	Foreign=Yes		
amoros	X	amoros	1	Foreign=Yes		
pensamen	X	pensamen	1	Foreign=Yes		
sols	X	sols	1	Foreign=Yes		
sui	X	sui	1	Foreign=Yes		
sai	X	sai	1	Foreign=Yes		
sobraffan	X	sobraffan	1	Foreign=Yes		
sorz	X	sorz	1	Foreign=Yes		
belnui	NOUN	belnui	2	Foreign=Yes|NameType=Geo		
nuls	X	nuls	2	Foreign=Yes		
hom	X	hom	2	Foreign=Yes		
pot	X	pot	2	Foreign=Yes		
complir	X	complir	2	Foreign=Yes		
addreciamen	X	addreciamen	1	Foreign=Yes		
con	X	con	1	Foreign=Yes		
arbres	X	arbres	1	Foreign=Yes		
sobrecarcar	X	sobrecarcar	1	Foreign=Yes		
ire	X	ire	1	Foreign=Yes		
que	X	que	1	Foreign=Yes		
en	X	en	1	Foreign=Yes		
mon	X	mon	1	Foreign=Yes		
repaire	X	repaire	1	Foreign=Yes		
tegno	X	tegno	1	Foreign=Yes		
folle	X	folle	1	Foreign=Yes		
empresa	X	empresa	1	Foreign=Yes		
dire	X	dire	2	Foreign=Yes		
poi	X	poi	1	Foreign=Yes		
conuen	X	conuen	1	Foreign=Yes		
porti	X	porti	1	Foreign=Yes		
auegna	X	auegna	1	Foreign=Yes		
aggia	X	aggia	1	Foreign=Yes		
tempo	X	tempo	1	Foreign=Yes		
mente	X	mente	2	Foreign=Yes		
ragiona	X	ragiona	1	Foreign=Yes		
fortassis	ADV	fortassis	1	_		
adtente	ADV	actente	1	_		
mamma	X	mamma	1	Foreign=Yes		
babbo	X	babbo	1	Foreign=Yes		
mate	X	mate	1	Foreign=Yes		
pate	X	pate	1	Foreign=Yes		
dolciada	X	dolciada	1	Foreign=Yes		
placeuole	X	placeuole	1	Foreign=Yes		
greggia	X	greggia	1	Foreign=Yes		
creta	X	creta	1	Foreign=Yes		
femina	X	femina	1	Foreign=Yes		
corpo	X	corpo	1	Foreign=Yes		
x	NOUN	x	1	NameType=Let		
disio	X	disio	1	Foreign=Yes		
uirtute	X	uirtute	1	Foreign=Yes		
donare	X	donare	1	Foreign=Yes		
letitia	X	letitia	1	Foreign=Yes		
securtate	X	securtate	1	Foreign=Yes		
defesa	X	defesa	1	Foreign=Yes		
me	X	me	3	Foreign=Yes		
te	X	te	1	Foreign=Yes		
e	X	e	3	Foreign=Yes		
i	X	i	1	Foreign=Yes		
o	X	o	1	Foreign=Yes		
u	X	u	1	Foreign=Yes		
terra	X	terra	1	Foreign=Yes		
honore	X	honore	1	Foreign=Yes		
speranza	X	speranza	1	Foreign=Yes		
grauitate	X	grauitate	1	Foreign=Yes		
alleuiato	X	alleuiato	1	Foreign=Yes		
impossibilita	X	impossibilita	1	Foreign=Yes		
impossibilitate	X	impossibilitate	1	Foreign=Yes		
benauenturatissimo	X	benauenturatissimo	1	Foreign=Yes		
inanimatissimamente	X	inanimatissimamente	1	Foreign=Yes		
disauenturatissimamente	X	disauenturatissimamente	1	Foreign=Yes		
souramagnificentissimamente	X	souramagnificentissimamente	1	Foreign=Yes		
honorificabilitudinitate	X	honorificabilitudinitate	1	Foreign=Yes		
quomodo	SCONJ	quomodo	111	Compound=Yes|PronType=Rel		
donne	X	donne	2	Foreign=Yes		
auete	X	auete	2	Foreign=Yes		
intelletto	X	intelletto	2	Foreign=Yes		
progressiue	ADJ	progressiue	1	Form=Adverbial		
poco	X	poco	2	Foreign=Yes		
giorno	X	giorno	2	Foreign=Yes		
gran	X	gran	1	Foreign=Yes		
cerchio	X	cerchio	1	Foreign=Yes		
ombra	X	ombra	1	Foreign=Yes		
quandoque	SCONJ	quandoque	28	Form=Emp|PronType=Rel		
traggemi	X	traggemi	1	Foreign=Yes		
stiua	X	stiua	1	Foreign=Yes		
pietosa	X	pietosa	1	Foreign=Yes		
nouella	X	nouella	1	Foreign=Yes		
etate	X	etate	1	Foreign=Yes		
prega	X	prega	2	Foreign=Yes		
perch	X	perch	1	Foreign=Yes		
adrecciamen	X	adrecciamen	1	Foreign=Yes		
sofferire	X	sofferire	1	Foreign=Yes		
poscia	X	poscia	1	Foreign=Yes		
tutto	X	tutto	1	Foreign=Yes		
ha	X	ha	1	Foreign=Yes		
lasciato	X	lasciato	1	Foreign=Yes		
ioi	X	ioi	1	Foreign=Yes		
donar	X	donar	1	Foreign=Yes		
oretenus	NOUN	oretenus	1	Compound=Yes|Form=Adverbial		
utrobique	ADV	utrobique,utrubique	7	AdvType=Loc|Form=Emp|PronType=Con		
omnimode	NOUN	omnimode	1	Compound=Yes|Form=Adverbial		
aulice	ADJ	aulice	1	Form=Adverbial		
uedi	X	uedi	1	Foreign=Yes		
ben	X	ben	1	Foreign=Yes		
questa	X	questa	1	Foreign=Yes		
persuasorie	ADJ	persuasorie	1	Form=Adverbial		
dissuasorie	ADJ	dissuasorie	1	Form=Adverbial		
gratulanter	VERB	gratulanter	1	Form=Adverbial|VerbForm=Part		
ironice	ADJ	yronice	1	Form=Adverbial		
laudabiliter	ADJ	laudabiliter,laudabilius	2	Degree=Cmp|Form=Adverbial		
contemptiue	ADJ	contemptiue	1	Form=Adverbial		
analytice	ADJ	analetice	1	Form=Adverbial		
tantummodo	NOUN	tantummodo	38	Compound=Yes|Form=Adverbial|PronType=Dem		
paulominus	ADJ	paulominus	1	Compound=Yes|Degree=Cmp|Form=Adverbial		
diametraliter	ADJ	dyametraliter	1	Form=Adverbial		
possum	NOUN	posse	1	_		
b	NOUN	b	22	NameType=Let		
a	NOUN	a	27	NameType=Let		
c	NOUN	c	16	NameType=Let		
potissime	ADJ	potissime	15	Degree=Abs|Form=Adverbial		
oblique	ADJ	oblique	7	Form=Adverbial		
superficialiter	ADJ	superficialiter	1	Form=Adverbial		
derisiue	ADJ	derisiue	1	Form=Adverbial		
luculenter	VERB	luculenter	1	Form=Adverbial|VerbForm=Part		
mendaciter	ADJ	mendaciter	1	Form=Adverbial		
artificiose	ADJ	artificiose	2	Form=Adverbial		
confestim	VERB	confestim	43	Form=Adverbial		
quinetiam	CCONJ	quinetiam	2	Compound=Yes		
molliter	ADJ	mollissime,molliter,mollius	68	Degree=Abs,Cmp|Form=Adverbial		
scite	VERB	scite	17	Form=Adverbial|VerbForm=Part		
nonaginta	DET	nonaginta	9	Number=Plural|NumForm=Word|NumType=Card		
miserabiliter	ADJ	miserabiliter	2	Form=Adverbial		
ultimum	ADJ	ultimum	2	Degree=Abs|Form=Adverbial		
acerbe	ADJ	acerbe,acerbissime,acerbius	33	Degree=Abs,Cmp|Form=Adverbial		
altrinsecus	PRON	altrinsecus	1	Compound=Yes|Form=Adverbial|PronType=Con		
seraphin	NOUN	seraphin	1	Foreign=Yes|NameType=Rel		
otiose	ADJ	otiose	6	Form=Adverbial		
procaciter	ADJ	procacissime,procaciter,procacius	5	Degree=Abs,Cmp|Form=Adverbial		
tipice	ADJ	typice	2	Form=Adverbial		
leui	NOUN	leui	5	Foreign=Yes|NameType=Giv		
d	NOUN	d	8	Gender=Masc|NameType=Let		
e	NOUN	e	2	NameType=Lit		
destructiue	ADJ	destructiue	1	Form=Adverbial		
respectiue	ADJ	respectiue	1	Form=Adverbial		
multotiens	ADV	multotiens	2	Compound=Yes|NumType=Mult		
inscie	ADJ	inscie	1	Form=Adverbial		
quia	CCONJ	quia	1	PronType=Rel		
ostensiue	ADJ	ostensiue	2	Form=Adverbial		
commode	ADJ	commode,commodissime,commodius	60	Degree=Abs,Cmp|Form=Adverbial		
en	PART	en	3	_		
leue	ADJ	leue	1	Form=Adverbial		
inter	PRON	inter	13	Form=Adverbial		
oh	INTJ	o,oh	12	_		
ast	CCONJ	ast	1	_		
circiter	PRON	circiter	132	AdvType=Loc|Form=Adverbial		
qualiter	SCONJ	qualiter	9	ConjType=Cmpr|PronType=Rel		
libratim	VERB	libratim	1	Form=Adverbial|VerbForm=Part		
fecunde	ADJ	fecundius	1	Degree=Cmp|Form=Adverbial		
iuxta	PRON	iuxta	80	AdvType=Loc|Form=Adverbial		
equiuoce	ADJ	equiuoce	2	Form=Adverbial		
h	NOUN	h	3	NameType=Let		
g	NOUN	g	1	NameType=Let		
uiginti	DET	uiginti	109	Number=Plural|NumForm=Word|NumType=Card		
idealiter	ADJ	ydealiter	1	Form=Adverbial		
indubitabiliter	ADJ	indubitabiliter	1	Form=Adverbial		
clxxx	DET	clxxx	6	Number=Plural|NumForm=Roman|NumType=Card		
cenith	NOUN	cenith	2	Foreign=Yes		
xxiii	DET	xxiii	4	Number=Plural|NumForm=Roman|NumType=Card		
lxuii	DET	lxuii	1	NumForm=Roman|NumType=Card		
morosini	NOUN	morosini	1	Foreign=Yes|Lang=it|NameType=Sur		
opportune	ADJ	opportune,opportunissime	17	Degree=Abs|Form=Adverbial		
potissimum	ADJ	potissimum	30	Degree=Abs|Form=Adverbial		
inepte	VERB	inepte	6	Form=Adverbial|Polarity=Neg		
uelut	ADP	ueluti	1	Compound=Yes		
και	CCONJ	και	1	Foreign=Yes|Lang=grc		
plane	ADJ	plane,planissime,planissume,planius	165	Degree=Abs,Cmp|Form=Adverbial		
interim	PRON	interim	471	AdvType=Tim|Form=Adverbial		
indulgenter	ADV	indulgenter,indulgentissime,indulgentius	3	Degree=Abs,Cmp|VerbForm=Part		
uerecunde	ADV	uerecunde,uerecundius	5	Degree=Cmp		
sane	PART	sane	5	_		
magnopere	NOUN	magnopere	31	Compound=Yes|Form=Adverbial		
antea	PRON	antea	326	AdvType=Tim|Compound=Yes|Form=Adverbial|Gender=Fem		
praeterquam	PRON	praeterquam	32	AdvType=Tim|Compound=Yes|Form=Adverbial|PronType=Rel		
idcirco	PART	iccirco,idcirco	5	Compound=Yes		
audaciter	ADV	audacissime,audaciter,audacius,audacter	78	Degree=Abs,Cmp		
uerum	ADJ	uerum	93	Form=Adverbial		
aeque	ADJ	aeque,aequissime,aequius	257	Degree=Abs,Cmp|Form=Adverbial		
eleganter	VERB	eleganter,elegantissime,elegantius	15	Degree=Abs,Cmp|Form=Adverbial		
ornate	VERB	ornate,ornatissime,ornatius	20	Degree=Abs,Cmp|Form=Adverbial|VerbForm=Part		
diserte	VERB	diserte,disertissime	10	Degree=Abs|Form=Adverbial		
quin	PRON	quin	395	Form=Adverbial|Polarity=Neg		
uulgo	NOUN	uolgo,uulgo	89	Form=Adverbial		
propemodum	NOUN	propemodum	33	Compound=Yes|Form=Adverbial		
considerate	VERB	considerate,consideratius	13	Degree=Cmp|Form=Adverbial|VerbForm=Part		
superbe	ADJ	superbe,superbissime,superbius	35	Degree=Abs,Cmp|Form=Adverbial		
erudite	ADV	erudite,eruditissime,eruditius	4	Degree=Abs,Cmp|VerbForm=Part		
paululum	ADJ	paullulum,paululum	22	Form=Adverbial		
ideo	PART	ideo	2	Compound=Yes		
ingeniose	ADV	ingeniose	2	_		
foris	PRON	foris	59	AdvType=Loc|Form=Adverbial		
ionice	ADV	ionice	1	NameType=Nat		
exacte	ADV	exacte	1	VerbForm=Part		
tenaciter	ADV	tenaciter	3	_		
lx	DET	lx	31	Number=Plural|NumForm=Roman|NumType=Card		
ambitiose	ADV	ambitiose,ambitiosissime,ambitiosius	10	Degree=Abs,Cmp		
intente	ADV	intente,intentius	11	Degree=Cmp|VerbForm=Part		
eiusmodi	DET	eiusmodi	65	Compound=Yes|PronType=Dem		
romane	ADV	romane	1	NameType=Nat		
perspicue	ADV	perspicue	6	_		
pridem	ADV	pridem	26	AdvType=Tim		
mire	ADJ	mire	23	Form=Adverbial		
sparsim	ADV	sparsim	1	VerbForm=Part		
aliquid	ADV	aliquid	1	PronType=Ind		
cupide	ADJ	cupide,cupidissime,cupidissume,cupidius	54	Degree=Abs,Cmp|Form=Adverbial		
tantopere	NOUN	tantopere	8	Compound=Yes|Form=Adverbial|PronType=Dem		
grauate	ADV	grauate	6	VerbForm=Part		
amice	ADJ	amice,amicissime,amicius	19	Degree=Abs,Cmp|Form=Adverbial		
imperiose	ADV	imperiose	1	_		
insuper	ADP	insuper	9	AdpType=Prep		
aliquot	DET	aliquot	72	NumType=Card|PronType=Dem,Ind		
iure	ADV	iure	113	_		
significanter	ADV	significanter	1	VerbForm=Part		
obscure	ADJ	obscure,obscurissime	30	Degree=Abs|Form=Adverbial		
peregre	ADJ	peregre	17	Form=Adverbial		
officiose	ADJ	officiose,officiosissime	3	Degree=Abs|Form=Adverbial		
paulisper	ADJ	paulisper,paullisper	78	Compound=Yes|Form=Adverbial		
assidue	ADJ	adsidue,assidue	43	Form=Adverbial		
honeste	ADJ	honeste,honestissime,honestius	114	Degree=Abs,Cmp|Form=Adverbial		
moretto	NOUN	moretto	1	Foreign=Yes|Lang=it|NameType=Sur		
egregie	ADJ	egregie,egregius	44	Degree=Cmp|Form=Adverbial		
